filename,lat,lon,filepath,geometry,index_right
28.9354_77.3943.png,28.9354,77.3943,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3943.png,POINT (148462.65892284375 3206184.790878986),23
28.9354_77.2822.png,28.9354,77.2822,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.2822.png,POINT (137525.39127580344 3206523.4483752404),16
28.9442_77.6146.png,28.9442,77.6146,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.6146.png,POINT (169982.53863004758 3206525.4708649446),23
28.9442_76.9558.png,28.9442,76.9558,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9558.png,POINT (105708.59082088835 3208545.1338985492),16
28.9442_76.9734.png,28.9442,76.9734,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9734.png,POINT (107426.02717409038 3208486.495859793),16
28.9354_77.4321.png,28.9354,77.4321,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4321.png,POINT (152150.53031219228 3206072.9445814276),23
28.9354_77.5733.png,28.9354,77.5733,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5733.png,POINT (165925.67845754517 3205665.6207466624),23
28.9354_77.3145.png,28.9354,77.3145,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3145.png,POINT (140676.88257995504 3206424.8005381683),16
28.9354_77.2558.png,28.9354,77.2558,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.2558.png,POINT (134949.5135919756 3206604.719512115),16
28.9354_77.3409.png,28.9354,77.3409,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3409.png,POINT (143252.66904908034 3206344.8144551814),23
28.9442_77.4822.png,28.9442,77.4822,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4822.png,POINT (157067.33018783375 3206902.468766686),23
28.9442_77.5557.png,28.9442,77.5557,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5557.png,POINT (164237.14537174645 3206691.390172036),23
28.9354_77.4233.png,28.9354,77.4233,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4233.png,POINT (151291.9855135919 3206098.877112401),23
28.9354_77.3734.png,28.9354,77.3734,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3734.png,POINT (146423.56264220388 3206247.140280299),23
28.9442_77.3409.png,28.9442,77.3409,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3409.png,POINT (143282.87243919587 3207320.835118461),23
28.9442_77.3145.png,28.9442,77.3145,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3145.png,POINT (140707.30497198575 3207400.83661923),16
28.9442_77.4321.png,28.9442,77.4321,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4321.png,POINT (152179.97732873005 3207048.9128355277),23
28.9442_77.4646.png,28.9442,77.4646,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4646.png,POINT (155350.43190198037 3206953.6771332924),23
28.9442_77.1234.png,28.9442,77.1234,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1234.png,POINT (122062.4733190824 3207997.1777876215),16
28.9442_76.9409.png,28.9442,76.9409,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9409.png,POINT (104254.6092603986 3208594.9774400312),16
28.9442_77.3558.png,28.9442,77.3558,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3558.png,POINT (144736.48919735034 3207275.937909178),23
28.9442_77.0909.png,28.9442,77.0909,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0909.png,POINT (118891.36279187299 3208101.6114988755),16
28.9442_77.1943.png,28.9442,77.1943,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1943.png,POINT (128980.14783114509 3207772.3938674266),16
28.9442_77.2734.png,28.9442,77.2734,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2734.png,POINT (136697.53335869324 3207526.5348348483),16
28.9354_77.4646.png,28.9354,77.4646,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4646.png,POINT (155321.25436048745 3205977.7272362397),23
28.9442_77.1410.png,28.9442,77.141,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1410.png,POINT (123779.72444030439 3207940.9888560665),16
28.9354_77.2646.png,28.9354,77.2646,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.2646.png,POINT (135808.14408265095 3206577.5649088444),16
28.9442_77.0410.png,28.9442,77.041,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0410.png,POINT (114022.36057251407 3208263.664081253),16
28.9354_77.4057.png,28.9354,77.4057,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4057.png,POINT (149574.88269240857 3206150.9347285405),23
28.9442_77.1645.png,28.9442,77.1645,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1645.png,POINT (126072.61537107849 3207866.3646582793),16
28.9442_77.4057.png,28.9442,77.4057,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4057.png,POINT (149604.54863096203 3207126.9180177776),23
28.9354_77.5944.png,28.9354,77.5944,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5944.png,POINT (167984.0516704166 3205606.1715076184),23
28.9442_77.2146.png,28.9442,77.2146,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2146.png,POINT (130960.75157934567 3207708.802156046),16
28.9442_77.1909.png,28.9442,77.1909,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1909.png,POINT (128648.41866190569 3207783.0781259458),16
28.9354_77.6443.png,28.9354,77.6443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.6443.png,POINT (172851.86232523067 3205467.0454802928),23
28.9442_77.1443.png,28.9442,77.1443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1443.png,POINT (124101.70690812229 3207930.482052507),16
28.9442_76.9910.png,28.9442,76.991,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9910.png,POINT (109143.44370683731 3208428.1150910365),16
28.9442_76.9321.png,28.9442,76.9321,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9321.png,POINT (103395.87517285795 3208624.5018574595),16
28.9442_77.5909.png,28.9442,77.5909,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5909.png,POINT (167670.7476689464 3206591.8873967147),23
28.9354_77.2943.png,28.9354,77.2943,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.2943.png,POINT (138705.98809342837 3206486.3922710014),16
28.9354_77.5909.png,28.9354,77.5909,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5909.png,POINT (167642.617027495 3205616.007244114),23
28.9442_77.4443.png,28.9442,77.4443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4443.png,POINT (153370.1241914467 3207013.0601749127),23
28.9442_77.0234.png,28.9442,77.0234,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0234.png,POINT (112304.99987559917 3208321.3140784577),16
28.9354_77.3321.png,28.9354,77.3321,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3321.png,POINT (142394.0780795951 3206371.412274695),23
28.9442_77.2322.png,28.9442,77.2322,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2322.png,POINT (132677.9052042144 3207653.94517274),16
28.9442_77.5443.png,28.9442,77.5443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5443.png,POINT (163125.11193958996 3206723.8355771285),23
28.9354_77.4145.png,28.9354,77.4145,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4145.png,POINT (150433.43631060718 3206124.8738273624),23
28.9442_76.9944.png,28.9442,76.9944,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9944.png,POINT (109475.21507818415 3208416.86663679),16
28.9442_77.5944.png,28.9442,77.5944,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5944.png,POINT (168012.15330755385 3206582.049763579),23
28.9354_77.3233.png,28.9354,77.3233,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3233.png,POINT (141535.48259349784 3206398.074301595),23
28.9442_76.9057.png,28.9442,76.9057,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9057.png,POINT (100819.64283158962 3208713.461096027),16
28.9442_77.3321.png,28.9442,77.3321,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3321.png,POINT (142424.35446774767 3207347.438064928),23
28.9354_77.6058.png,28.9354,77.6058,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.6058.png,POINT (169096.14848290978 3205574.205453529),23
28.9354_77.5443.png,28.9354,77.5443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5443.png,POINT (163096.59508986434 3205747.929986574),23
28.9354_77.2910.png,28.9354,77.291,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.2910.png,POINT (138384.00799993746 3206496.486440259),16
28.9354_77.5146.png,28.9354,77.5146,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5146.png,POINT (160199.17559844925 3205832.948142927),23
28.9442_76.9145.png,28.9442,76.9145,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9145.png,POINT (101678.39196927391 3208683.743682914),16
28.9442_76.8943.png,28.9442,76.8943,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.8943.png,POINT (99707.16486502072 3208752.054312374),16
28.9442_77.1557.png,28.9442,77.1557,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1557.png,POINT (125214.00484830968 3207894.2553610294),16
28.9442_77.3822.png,28.9442,77.3822,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3822.png,POINT (147311.99339065928 3207196.8405332747),23
28.9442_76.8646.png,28.9442,76.8646,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.8646.png,POINT (96808.82712592214 3208853.106902281),16
28.9442_77.0645.png,28.9442,77.0645,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0645.png,POINT (116315.3970449054 3208187.0892014713),16
28.9354_77.4734.png,28.9354,77.4734,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4734.png,POINT (156179.77863318857 3205952.095902733),23
28.9442_77.3444.png,28.9442,77.3444,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3444.png,POINT (143624.32719826698 3207310.2722509303),23
28.9442_76.9443.png,28.9442,76.9443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9443.png,POINT (104586.39154675486 3208583.587506914),16
28.9442_77.0322.png,28.9442,77.0322,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0322.png,POINT (113163.68266546313 3208292.456929438),16
28.9442_76.9646.png,28.9442,76.9646,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9646.png,POINT (106567.31148045679 3208515.7827191646),16
28.9354_77.4443.png,28.9354,77.4443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4443.png,POINT (153340.77833572 3206037.0988314464),23
28.9354_77.3822.png,28.9354,77.3822,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3822.png,POINT (147282.13255906512 3206220.843767303),23
28.9354_77.4409.png,28.9354,77.4409,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4409.png,POINT (153009.07071723783 3206047.0762322145),23
28.9354_77.6322.png,28.9354,77.6322,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.6322.png,POINT (171671.50368353503 3205500.5920531284),23
28.9442_77.0557.png,28.9442,77.0557,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0557.png,POINT (115456.73212415312 3208215.710349305),16
28.9442_77.2943.png,28.9442,77.2943,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2943.png,POINT (138736.57807097182 3207462.4402238),16
28.9442_77.3646.png,28.9442,77.3646,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3646.png,POINT (145594.99506555626 3207249.507906678),23
28.9442_77.5234.png,28.9442,77.5234,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5234.png,POINT (161086.36542614287 3206783.5985019947),23
28.9354_77.5410.png,28.9354,77.541,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5410.png,POINT (162774.6619921364 3205757.3403603286),23
28.9442_77.2822.png,28.9442,77.2822,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2822.png,POINT (137556.08164535102 3207499.503470382),16
28.9442_77.1146.png,28.9442,77.1146,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1146.png,POINT (121203.84060787881 3208025.3686654055),16
28.9354_77.3646.png,28.9354,77.3646,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3646.png,POINT (145564.98825954844 3206273.5009900113),23
28.9442_77.0146.png,28.9442,77.0146,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0146.png,POINT (111446.3121921015 3208350.2355307885),16
28.9354_77.6410.png,28.9354,77.641,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.6410.png,POINT (172529.94710805092 3205476.1825210545),23
28.9442_77.5733.png,28.9442,77.5733,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5733.png,POINT (165953.95495505905 3206641.5104661686),23
28.9442_77.5821.png,28.9442,77.5821,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5821.png,POINT (166812.35341526876 3206616.6668529566),23
28.9442_77.0443.png,28.9442,77.0443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0443.png,POINT (114344.36353101733 3208252.883340238),16
28.9354_77.4558.png,28.9354,77.4558,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4558.png,POINT (154462.7257342249 3206003.4227433335),23
28.9442_77.2410.png,28.9442,77.241,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2410.png,POINT (133536.47505592828 3207626.613051272),16
28.9354_77.4822.png,28.9354,77.4822,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4822.png,POINT (157038.2985631628 3205926.52874061),23
28.9354_77.4944.png,28.9354,77.4944,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4944.png,POINT (158228.51221171813 3205891.189503933),23
28.9442_77.5058.png,28.9442,77.5058,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5058.png,POINT (159369.50754338747 3206834.205923812),23
28.9442_77.1322.png,28.9442,77.1322,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1322.png,POINT (122921.1012596155 3207969.0511853127),16
28.9442_76.8822.png,28.9442,76.8822,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.8822.png,POINT (98526.36757150793 3208793.1354125272),16
28.9442_76.8910.png,28.9442,76.891,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.8910.png,POINT (99385.13018802082 3208763.2461846904),16
28.9354_77.6234.png,28.9354,77.6234,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.6234.png,POINT (170813.05611172668 3205525.065717831),23
28.9442_77.5146.png,28.9442,77.5146,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5146.png,POINT (160227.93862954475 3206808.870126171),23
28.9442_77.2234.png,28.9442,77.2234,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2234.png,POINT (131819.33071562758 3207681.341540213),16
28.9442_77.4944.png,28.9442,77.4944,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4944.png,POINT (158257.44269535388 3206867.122716519),23
28.9442_77.1733.png,28.9442,77.1733,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1733.png,POINT (126931.22117371927 3207838.5382197737),16
28.9442_77.4145.png,28.9442,77.4145,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4145.png,POINT (150463.02927261713 3207100.8520925785),23
28.9442_77.2058.png,28.9442,77.2058,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2058.png,POINT (130102.1677845468 3207736.3270225953),16
28.9354_77.5557.png,28.9354,77.5557,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5557.png,POINT (164208.7230084624 3205715.4908363903),23
28.9354_77.3057.png,28.9354,77.3057,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3057.png,POINT (139818.2780281423 3206451.5909867133),16
28.9442_76.9822.png,28.9442,76.9822,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9822.png,POINT (108284.73791261046 3208457.2733179205),16
28.9442_77.4409.png,28.9442,77.4409,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4409.png,POINT (153038.4447648343 3207023.0394992167),23
28.9442_77.0058.png,28.9442,77.0058,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0058.png,POINT (110587.6196041485 3208379.221288915),16
28.9442_77.6322.png,28.9442,77.6322,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.6322.png,POINT (171699.29209830717 3206476.4499494405),23
28.9442_77.6234.png,28.9442,77.6234,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.6234.png,POINT (170840.91744204343 3206500.928333674),23
28.9442_76.8558.png,28.9442,76.8558,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.8558.png,POINT (95950.04927520873 3208883.18916935),16
28.9442_77.4233.png,28.9442,77.4233,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4233.png,POINT (151321.5055015987 3207074.850365906),23
28.9354_77.4910.png,28.9354,77.491,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.4910.png,POINT (157896.81416123518 3205901.0257476787),23
28.9442_77.2646.png,28.9442,77.2646,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2646.png,POINT (135838.9804858297 3207553.630434383),16
28.9354_77.2734.png,28.9354,77.2734,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.2734.png,POINT (136666.7699736508 3206550.4745306615),16
28.9442_77.5410.png,28.9442,77.541,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5410.png,POINT (162803.20619396638 3206733.247765369),23
28.9442_77.4558.png,28.9442,77.4558,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4558.png,POINT (154491.97623788263 3206979.3775943355),23
28.9354_77.3558.png,28.9354,77.3558,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3558.png,POINT (144706.4094002748 3206299.925898703),23
28.9354_77.5322.png,28.9354,77.5322,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5322.png,POINT (161916.17080155038 3205782.478796982),23
28.9442_77.4910.png,28.9442,77.491,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4910.png,POINT (157925.77283123625 3206876.9608567287),23
28.9354_77.6146.png,28.9354,77.6146,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.6146.png,POINT (169954.60438179504 3205549.6035172623),23
28.9442_77.3057.png,28.9442,77.3057,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3057.png,POINT (139848.77342602686 3207427.6322316485),16
28.9354_77.3910.png,28.9354,77.391,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3910.png,POINT (148140.69802096637 3206194.611448765),23
28.9442_77.0944.png,28.9442,77.0944,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0944.png,POINT (119232.87014545297 3208090.322665126),16
28.9442_77.3233.png,28.9442,77.3233,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3233.png,POINT (141565.8319822867 3207374.1052310886),23
28.9442_77.5322.png,28.9442,77.5322,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5322.png,POINT (161944.78794401046 3206758.391049116),23
28.9442_77.1058.png,28.9442,77.1058,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1058.png,POINT (120345.20311518817 3208053.623821089),16
28.9442_77.6058.png,28.9442,77.6058,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.6058.png,POINT (169124.1556514952 3206550.0775453597),23
28.9442_77.4734.png,28.9442,77.4734,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.4734.png,POINT (156208.88321502134 3206928.0408581416),23
28.9442_77.1821.png,28.9442,77.1821,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.1821.png,POINT (127789.82226705446 3207810.7760431236),16
28.9354_77.5234.png,28.9354,77.5234,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5234.png,POINT (161057.6753405964 3205807.6813904606),23
28.9442_77.3943.png,28.9442,77.3943,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3943.png,POINT (148492.41940297966 3207160.780694912),23
28.9442_77.3734.png,28.9442,77.3734,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3734.png,POINT (146453.4964597199 3207223.142115465),23
28.9354_77.5821.png,28.9354,77.5821,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5821.png,POINT (166784.1498469964 3205640.781923058),23
28.9442_77.5645.png,28.9442,77.5645,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.5645.png,POINT (165095.55227749166 3206666.418238482),23
28.9442_77.2558.png,28.9442,77.2558,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2558.png,POINT (134980.42301593808 3207580.790271312),16
28.9354_77.5645.png,28.9354,77.5645,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5645.png,POINT (165067.2028483093 3205690.5237170607),23
28.9442_77.2444.png,28.9442,77.2444,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2444.png,POINT (133868.19398636522 3207616.0701193134),16
28.9354_77.3444.png,28.9354,77.3444,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.3444.png,POINT (143594.15284074045 3206334.253623359),23
28.9442_76.8734.png,28.9442,76.8734,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.8734.png,POINT (97667.59988774976 3208823.088984199),16
28.9442_77.3910.png,28.9442,77.391,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.3910.png,POINT (148170.48586920212 3207170.6031578495),23
28.9442_77.2910.png,28.9442,77.291,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.2910.png,POINT (138414.62535662542 3207472.5363386613),16
28.9442_77.0821.png,28.9442,77.0821,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0821.png,POINT (118032.71236794384 3208130.039778706),16
28.9442_77.0733.png,28.9442,77.0733,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_77.0733.png,POINT (117174.05712256319 3208158.532345422),16
28.9354_77.5058.png,28.9354,77.5058,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9354_77.5058.png,POINT (159340.67156427418 3205858.2790565486),23
28.9442_76.9233.png,28.9442,76.9233,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9442_76.9233.png,POINT (102537.13607942202 3208654.09060424),16
28.9556_76.9233.png,28.9556,76.9233,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_76.9233.png,POINT (102580.76855279214 3209918.814697404),16
28.9556_76.9443.png,28.9556,76.9443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_76.9443.png,POINT (104629.79789255245 3209848.294019548),16
28.9556_77.4646.png,28.9556,77.4646,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_77.4646.png,POINT (155388.2421652408 3208217.9770384873),23
28.9590_76.9057.png,28.959,76.9057,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9590_76.9057.png,POINT (100876.53761739872 3210355.4030249882),16
28.9556_77.1909.png,28.9556,77.1909,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_77.1909.png,POINT (128689.17118238169 3209047.584980719),16
28.9590_77.1443.png,28.959,77.1443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9590_77.1443.png,POINT (124155.26735018735 3209572.1704947664),16
28.9556_77.4145.png,28.9556,77.4145,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_77.4145.png,POINT (150501.3778656958 3208365.1887267847),23
28.9556_77.2058.png,28.9556,77.2058,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_77.2058.png,POINT (130142.76004610828 3209000.8222144973),16
28.9590_77.0557.png,28.959,77.0557,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9590_77.0557.png,POINT (115511.53031148436 3209857.491144914),16
28.9590_76.8943.png,28.959,76.8943,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9590_76.8943.png,POINT (99764.21904969774 3210394.0087331403),16
28.9556_77.5821.png,28.9556,77.5821,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_77.5821.png,POINT (166848.90153848508 3207880.882643453),23
28.9556_77.1645.png,28.9556,77.1645,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_77.1645.png,POINT (126113.65186488908 3209130.892289628),16
28.9556_77.0909.png,28.9556,77.0909,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_77.0909.png,POINT (118933.19113703037 3209366.197809917),16
28.9556_77.5645.png,28.9556,77.5645,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_77.5645.png,POINT (165132.28941710014 3207930.646447378),23
28.9556_77.2910.png,28.9556,77.291,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_77.2910.png,POINT (138454.30142904224 3208736.9657182256),16
28.9556_77.0443.png,28.9556,77.0443,/content/drive/MyDrive/earth-observation-iitgn-2025/data/rgb/28.9556_77.0443.png,POINT (114386.69336815824 3209517.5073806387),16
